build frame, eskf_obs, fov segment, laser convert, laser ds, map update, optimize, poseEstimate, predict, processMeasurement, pub cloud, state init, 
3.31643,0.016664,2.6236,1.65065,4.11938,0.709138,19.9916,14.204,0.04234,24.4643,0.121311,0.000336,
3.24647,0.016746,2.69021,1.50821,4.16657,0.756377,12.1729,23.4411,0.039851,18.4163,0.121483,0.000275,
3.53906,0.01894,2.84504,1.25153,3.84186,0.955186,10.9344,15.978,0.043094,57.8698,0.142999,0.000735,
3.41456,0.01624,2.56261,1.38851,3.8762,0.720798,51.4347,14.2213,0.041875,58.3613,0.116453,0.000347,
3.22209,0.0174,2.67759,1.36248,4.27801,0.779705,56.1981,54.8953,0.039124,17.777,0.131538,0.000269,
3.43171,0.020046,2.61235,1.58405,4.03697,0.72715,11.7396,59.5405,0.048763,27.4556,0.108817,0.000423,
3.44119,0.020072,3.89976,1.35598,4.3052,0.877952,19.3396,16.5242,0.040139,27.5254,0.127121,0.000292,
3.47352,0.01628,2.71274,1.28232,3.88337,0.79478,11.3291,22.8501,0.040715,18.3724,0.119033,0.000292,
3.39464,0.016578,2.61651,1.23759,4.1313,0.758567,52.3812,14.7067,0.040115,58.8744,0.120208,0.000287,
3.2886,0.017957,2.78002,1.31845,4.02092,0.806614,11.0588,55.9712,0.039764,18.8702,0.122781,0.000286,
3.25326,0.020114,3.53912,1.268,4.00341,0.784644,20.3287,15.3857,0.043044,20.498,0.118878,0.000385,
3.40504,0.01858,2.86478,1.28986,3.84838,0.808318,10.9842,24.0051,0.040543,18.1942,0.138191,0.000432,
3.29247,0.016959,2.82179,1.56401,4.07786,0.799146,11.2932,14.6087,0.041984,27.2267,0.110777,0.000315,
3.38617,0.021856,3.45973,1.32046,4.02818,0.810802,20.6082,15.5675,0.03982,20.444,0.133978,0.000309,
3.56669,0.017056,2.67907,1.22059,3.79123,0.852813,10.8146,24.1433,0.040162,18.2973,0.12175,0.000285,
3.37636,0.017176,2.82259,1.85328,7.25088,0.838466,51.0011,14.48,0.039585,58.6847,0.122118,0.00043,
3.45396,0.017686,2.46661,1.20125,3.94064,0.719194,11.6003,54.1902,0.039468,63.7554,0.111344,0.000277,
3.29278,0.01798,2.76097,1.94886,6.51221,0.827803,51.2122,15.1939,0.039504,20.6437,0.116273,0.000307,
3.35175,0.017139,2.9748,1.72881,6.08874,0.874684,52.2154,55.0672,0.039164,27.3384,0.117714,0.000293,
3.29044,0.018049,2.82474,1.67682,6.11903,0.730491,11.2803,55.7754,0.039336,18.7183,0.116028,0.000279,
3.60261,0.016987,2.57697,1.15433,3.73404,0.757436,11.1887,14.6176,0.041406,59.8277,0.108802,0.000635,
3.36281,0.021324,3.83055,1.16285,3.62319,1.09249,50.8177,16.1168,0.040612,19.3789,0.123964,0.000307,
3.66593,0.019012,3.24867,1.05772,3.65456,0.773559,19.851,54.8457,0.041726,28.1199,0.120988,0.000335,
3.83489,0.01617,2.52537,1.39617,3.92095,0.699985,52.1431,23.0798,0.039809,18.516,0.115693,0.00072,
3.30379,0.017391,2.72049,1.21864,3.95408,0.784893,50.831,55.6519,0.040152,19.6165,0.113678,0.000389,
3.17162,0.020449,2.74007,1.75943,4.30043,0.813416,10.6039,54.3873,0.039608,28.5676,0.116633,0.000288,
3.26341,0.016981,2.82729,1.21326,3.82261,0.768674,11.4138,14.2057,0.041408,18.4534,0.117896,0.000251,
3.42463,0.016594,2.56601,1.64652,4.07828,0.751464,21.3545,14.7354,0.039472,58.206,0.120026,0.000331,
3.26294,0.016172,2.90691,1.16005,4.4008,0.902268,19.5477,25.1691,0.039539,19.0273,0.116508,0.000272,
3.35106,0.017763,3.03483,1.52142,3.98437,0.901649,10.8783,23.4886,0.039267,59.0059,0.119513,0.000286,
3.37424,0.018406,2.62304,1.29267,4.14334,0.752817,52.5768,14.2583,0.041178,59.7386,0.114867,0.000327,
3.4617,0.019731,2.60895,1.38343,3.90734,0.702299,51.9237,55.8926,0.039261,19.1245,0.116367,0.000264,
3.39127,0.017293,2.66534,1.24084,3.98989,0.776268,11.2184,55.3681,0.040811,20.0502,0.1112,0.000309,
3.28087,0.018535,3.12111,1.57753,4.50158,0.820326,50.974,15.164,0.039329,59.3559,0.125123,0.000285,
3.54653,0.018276,2.23644,1.22152,3.81299,0.86039,12.0404,54.0752,0.040176,27.7567,0.111255,0.000272,
3.67918,0.022686,2.57395,1.2962,3.89172,0.932905,19.1728,15.5513,0.04065,59.5493,0.161413,0.000276,
3.34647,0.017175,2.1196,1.14245,3.851,0.697366,11.2428,21.9929,0.040031,58.1384,0.112387,0.00034,
3.46775,0.01702,2.34601,1.16856,3.87618,0.820506,11.9787,14.4139,0.039154,18.0552,0.121938,0.00028,
3.27061,0.022206,2.64495,1.12469,3.86562,0.961747,11.478,15.5912,0.039824,18.7737,0.115982,0.000265,
3.46603,0.016772,2.22357,1.20074,3.93178,0.761949,50.765,14.4674,0.039988,28.9945,0.110637,0.000255,
3.35932,0.01827,2.38544,1.16156,4.72936,0.860036,18.5663,54.014,0.039075,27.4917,0.123772,0.000252,
3.33674,0.022508,2.56217,1.21572,3.9357,0.906525,50.917,22.0389,0.040635,18.3535,0.15608,0.000239,
3.34297,0.016461,2.03183,1.20088,3.87938,0.676325,19.3545,53.6279,0.040003,59.9509,0.115659,0.00026,
3.63411,0.01906,3.35027,1.26941,4.07055,0.712594,12.4904,23.4209,0.039523,59.3843,0.118901,0.000283,
3.34315,0.017576,2.27361,1.19057,4.01249,0.863758,10.7504,15.6314,0.039996,19.0231,0.115889,0.000259,
3.33082,0.017312,2.16191,2.41085,8.46457,0.728841,51.3303,13.6442,0.040241,58.3794,0.109583,0.000241,
3.39043,0.017966,2.17492,1.28731,4.18265,0.751836,11.1837,54.2608,0.047946,19.8977,0.110454,0.000326,
3.21467,0.019002,2.62069,1.57098,4.06162,0.883138,49.8526,14.6905,0.040006,25.9565,0.116221,0.000244,
3.30084,0.017782,2.23436,1.56808,4.10524,0.736554,51.0573,52.8268,0.040054,18.4749,0.113378,0.000279,
3.24593,0.018219,2.1863,1.60771,4.61954,0.762464,50.8353,54.0096,0.039728,19.4877,0.12468,0.000293,
3.21361,0.016872,2.29647,1.4564,4.03338,0.785752,10.8138,53.9217,0.039822,18.6463,0.126284,0.000286,
3.26052,0.020485,2.26111,1.48303,4.81409,0.762228,11.115,13.8418,0.039589,57.9633,0.113656,0.000245,
3.16063,0.016747,2.14294,1.23986,3.91013,0.731236,11.5591,13.993,0.03886,26.0528,0.106814,0.000306,
3.07578,0.02244,3.24709,1.49219,4.89367,1.00641,19.086,15.8182,0.039339,57.6822,0.135341,0.00028,
3.29878,0.016046,2.25334,1.2417,3.82355,0.737668,11.0724,22.0823,0.041395,27.6474,0.11207,0.000371,
3.11651,0.016254,2.15223,1.666,4.1055,0.755261,50.3929,13.9824,0.03922,19.6324,0.108113,0.000293,
3.14884,0.019154,2.26495,1.17912,3.94654,0.677917,19.5029,53.3401,0.039016,17.5981,0.11746,0.000282,
3.25626,0.022616,2.80965,1.24108,3.9283,0.848579,11.8056,23.1664,0.039469,58.2089,0.142328,0.000307,
3.47186,0.01766,2.41686,1.21921,3.99169,0.763304,11.1807,14.989,0.040964,18.4918,0.116756,0.000279,
3.21399,0.017146,2.18602,1.34292,3.86042,0.730097,19.3064,14.1003,0.039145,56.7924,0.11296,0.000272,
3.27175,0.020867,3.41306,1.33006,4.44392,0.711114,12.2812,23.4343,0.041181,57.8594,0.122412,0.000291,
3.339,0.021726,2.49219,1.47296,3.87454,0.778447,10.9616,15.5558,0.039451,57.6917,0.114147,0.000334,
3.49516,0.016523,2.1844,1.1259,3.97071,0.713669,10.967,13.8637,0.040021,17.6935,0.111996,0.000274,
3.2897,0.021684,2.39511,1.18956,3.84685,0.750635,11.6365,14.1161,0.039516,17.7385,0.117313,0.000279,
3.27083,0.020009,2.57728,1.29941,3.89837,0.957802,11.6128,15.1766,0.03927,19.4689,0.125464,0.000277,
3.28754,0.016665,2.32744,1.51535,4.36842,0.875387,19.2499,14.8214,0.04071,26.2371,0.114717,0.000274,
3.22417,0.017196,2.55052,1.38971,3.91228,0.798381,11.362,22.6035,0.039975,17.6667,0.118216,0.000303,
3.40605,0.01935,2.82689,1.36114,3.96864,0.77828,20.5254,14.9708,0.040036,57.0395,0.129915,0.000323,
3.44617,0.023299,2.18674,1.3671,3.99724,0.717473,54.3532,23.4338,0.07612,27.0436,0.124478,0.000357,
3.2269,0.017339,2.07793,1.22934,4.22368,0.727325,49.6643,57.1621,0.038744,19.206,0.107873,0.000249,
3.24633,0.021421,2.67184,1.27912,4.33603,0.898031,10.8922,53.2375,0.041063,17.918,0.134247,0.000283,
3.5838,0.02006,2.13059,1.46899,4.12484,0.720786,11.8966,13.7469,0.040761,27.3464,0.112317,0.000306,
3.36241,0.017401,2.3069,1.44067,4.0139,0.776016,52.8309,14.9837,0.039807,19.5725,0.113193,0.00025,
3.15534,0.017298,2.52782,1.89574,4.18865,0.810475,18.8529,56.173,0.039864,17.9902,0.114038,0.00027,
3.19236,0.02157,2.96655,1.20843,3.86278,0.817409,18.9392,22.6409,0.040055,18.0159,0.151401,0.000276,
3.80244,0.018118,2.29551,1.81377,4.47173,0.738853,52.6962,21.9789,0.046559,19.0902,0.112832,0.000513,
3.21333,0.018407,2.19762,1.19365,3.91353,0.754811,52.6618,55.6522,0.03882,18.8741,0.121077,0.000335,
3.1949,0.017913,2.30053,1.94655,7.21645,0.748416,10.9153,55.7133,0.040868,26.4279,0.110183,0.000349,
3.20659,0.01686,2.28693,1.17812,3.87077,0.738143,11.3452,13.9444,0.039482,19.1116,0.114794,0.000326,
3.44081,0.017183,2.11108,1.5773,3.91205,0.705138,51.3671,14.1648,0.03987,27.8966,0.109784,0.000258,
3.19923,0.018632,2.42628,1.32605,3.84614,0.757576,10.5987,54.554,0.039584,60.9393,0.110205,0.000296,
3.13681,0.022331,3.40514,1.25857,3.89002,0.813631,20.9137,14.8215,0.040014,57.0651,0.123974,0.000271,
3.39436,0.017647,2.37978,1.72904,5.90436,0.829515,11.3474,24.1267,0.040133,18.0813,0.133423,0.000316,
3.31655,0.016975,2.64384,1.99957,6.29879,0.85428,19.7601,14.8503,0.040571,18.9201,0.117828,0.000269,
3.15658,0.025874,4.01624,1.81018,6.31375,0.807215,50.1166,24.5896,0.040362,59.9077,0.210654,0.000836,
3.20127,0.018323,3.00995,1.70438,6.40568,0.925814,21.521,54.0564,0.042088,26.5133,0.119832,0.000413,
3.1573,0.016868,2.20594,1.66004,6.00955,0.767271,19.0938,24.4977,0.03996,27.0153,0.112791,0.000274,
3.12282,0.0196,2.35196,1.67053,6.22394,0.742391,11.6637,22.1927,0.039209,59.5032,0.116654,0.000295,
3.33256,0.018167,2.54344,1.61005,6.16634,0.91375,20.1963,15.126,0.040665,59.5084,0.114355,0.00031,
3.21904,0.016371,2.24983,1.69429,6.6524,0.700225,52.2145,23.1498,0.039949,17.7425,0.112294,0.000306,
3.06879,0.017234,2.24705,1.69364,7.5412,0.737852,49.8651,55.2031,0.039079,18.1806,0.11209,0.000298,
3.06816,0.025893,3.66707,1.85827,6.7242,0.922617,47.9664,54.4597,0.038605,58.3328,0.158419,0.000272,
3.24501,0.017352,2.1708,1.80212,6.25665,0.661701,12.6515,50.8042,0.040357,18.5371,0.122014,0.000301,
3.59783,0.017939,2.42021,2.07342,6.68113,0.838642,49.6157,15.9145,0.039695,28.26,0.116458,0.000252,
3.31578,0.020926,3.48282,2.14874,6.75365,0.892803,10.974,53.995,0.039222,18.8571,0.132434,0.000276,
3.30856,0.022505,2.26053,1.8358,7.61838,0.721964,12.0642,13.961,0.040809,28.477,0.11724,0.000362,
3.31515,0.022379,2.64732,2.43835,6.18659,0.764645,19.8277,15.4792,0.040405,58.1415,0.123385,0.000333,
3.32612,0.023779,2.94727,1.8033,3.98013,0.914211,19.7941,23.6936,0.040106,28.3217,0.125521,0.000326,
3.63928,0.018631,2.77109,1.31024,3.85334,0.791313,18.7456,23.362,0.040016,25.9342,0.116236,0.000323,
3.33513,0.019983,2.34099,2.16502,4.2411,0.729745,12.811,21.8234,0.039903,19.0908,0.118174,0.000283,
3.66831,0.021141,2.52095,1.14634,4.33946,0.819933,10.986,16.1554,0.039891,27.2,0.116064,0.000295,
3.24837,0.017657,2.62532,1.42112,4.1913,0.751486,11.2593,14.3674,0.04877,58.8278,0.123185,0.000311,
3.38451,0.017351,2.29516,1.20526,3.98076,0.732232,11.4929,14.2898,0.04206,58.1275,0.110974,0.000311,
3.14435,0.022026,3.17034,1.48047,4.30247,1.36224,11.8613,16.0331,0.038528,54.8064,0.136573,0.000293,
3.53736,0.01761,2.29055,1.35329,4.06231,0.767877,19.5257,14.9232,0.043388,20.068,0.129857,0.000304,
3.31777,0.017793,2.17743,1.4012,3.88131,0.684895,11.7474,22.3915,0.039585,57.9394,0.112796,0.000261,
3.40685,0.024817,3.18176,1.21212,4.05617,1.00616,11.349,15.9413,0.039441,17.9998,0.164907,0.000245,
3.41247,0.017725,2.34253,1.35557,4.07731,0.811212,54.8751,14.5073,0.045382,19.4819,0.116821,0.00061,
3.15217,0.020225,2.49503,1.3071,4.34058,0.769259,20.0003,58.1456,0.039854,27.7718,0.123101,0.000328,
3.13372,0.016049,2.20796,1.58682,4.17002,0.695517,12.7034,22.9065,0.041448,27.7134,0.115074,0.000281,
3.19788,0.043151,3.90978,1.20657,3.954,1.03915,51.9553,17.657,0.039126,25.7961,0.315818,0.00031,
3.74516,0.027312,3.76591,1.33955,4.01592,1.04995,12.2436,56.7756,0.071578,20.5179,0.163282,0.000328,
4.18671,0.022835,2.58355,1.12384,4.18161,0.807271,19.3075,15.6382,0.065479,18.2858,0.13755,0.000409,
3.15548,0.016608,2.39919,1.20307,3.98059,0.744996,22.7848,22.4539,0.043478,18.403,0.12198,0.000288,
3.09805,0.017888,2.50121,1.10587,3.9749,0.826946,54.0901,26.1172,0.039583,19.7508,0.13849,0.000263,
3.12659,0.01945,4.5311,1.53572,4.06384,0.972676,19.9801,59.599,0.042531,19.2394,0.147347,0.001024,
3.25906,0.017526,2.08569,1.32949,4.02421,0.696509,11.4244,22.7659,0.04486,26.296,0.12225,0.000271,
3.07147,0.017902,2.36033,1.26646,4.20099,0.832972,56.4591,14.6211,0.039384,20.0327,0.11726,0.000254,
3.14654,0.020379,2.30255,1.23306,3.94595,0.850772,55.2188,59.6166,0.04017,18.8899,0.119725,0.000852,
3.14818,0.018827,2.42383,1.64668,3.8158,0.834838,10.8777,58.4819,0.040917,61.9237,0.113702,0.000353,
3.28774,0.016467,2.16759,1.54533,4.34081,0.691841,13.9974,13.7398,0.040354,26.6804,0.11084,0.000303,
3.08123,0.022436,3.72786,1.33406,4.39482,1.41377,11.0273,19.1452,0.039016,21.696,0.13922,0.000774,
3.26132,0.018639,2.3538,1.23072,3.79022,0.796598,11.3007,14.1836,0.040202,61.9087,0.125217,0.000337,
3.28169,0.021946,2.32768,1.42089,4.39628,0.796429,15.3916,14.4275,0.039798,20.6069,0.119052,0.000275,
3.12936,0.022933,2.56547,1.52726,4.50615,0.982657,19.9079,18.9438,0.04148,26.3616,0.129362,0.000309,
3.30275,0.022839,2.35113,1.24987,4.04857,0.747508,19.0986,23.0099,0.040187,29.8197,0.126451,0.000276,
3.24992,0.01702,2.28967,1.4973,4.50697,0.720541,23.9644,22.1124,0.041322,63.5697,0.119433,0.000308,
3.667,0.019451,2.43316,1.16684,3.84785,0.767326,12.0047,27.1699,0.038769,26.7738,0.120428,0.0003,
3.27643,0.017124,2.5438,1.22632,3.88585,0.809686,11.3059,15.3615,0.040105,18.2177,0.124876,0.000247,
3.14371,0.02067,2.45896,1.2208,3.90489,0.796191,58.8064,14.5652,0.040288,63.3573,0.118982,0.000288,
3.14043,0.02086,2.40538,1.19743,3.90299,0.793898,54.4108,62.0106,0.040462,62.2481,0.122564,0.000337,
4.14719,0.021122,3.36425,1.27438,4.39334,0.750958,55.3384,58.5302,0.045168,17.6533,0.179849,0.000551,
4.06514,0.017418,2.32669,1.08466,3.86999,0.785718,55.8708,58.4541,0.071195,22.7816,0.1149,0.000554,
3.56791,0.019947,2.43184,1.47041,3.90872,0.761082,56.9012,59.0675,0.046165,18.1151,0.125776,0.000306,
3.06475,0.022949,2.42399,1.13485,3.78653,0.781478,13.7841,60.1106,0.040735,18.2869,0.122165,0.000338,
3.27905,0.028506,3.35187,1.18175,3.80681,1.69549,11.5693,18.8367,0.039853,22.7057,0.129374,0.000291,
3.42902,0.021353,2.33543,1.19241,3.80739,0.821196,11.1191,14.7297,0.040173,26.95,0.116802,0.000333,
3.1737,0.018797,2.57326,1.23169,3.89368,0.821522,11.8428,14.5178,0.03919,26.094,0.116553,0.00028,
3.26222,0.026329,3.7341,1.27328,3.78066,1.09436,54.1798,16.6759,0.040994,31.4279,0.143614,0.000292,
4.36036,0.027727,3.8617,1.36042,4.06049,0.764917,14.0845,58.8098,0.064894,19.2496,0.155529,0.001074,
4.21765,0.020927,2.50658,1.28473,3.84402,0.878589,55.4105,17.4736,0.069385,18.3196,0.116894,0.000489,
3.27442,0.019189,2.77101,1.3874,4.10842,0.929934,11.421,59.1152,0.040557,65.8773,0.135095,0.000279,
3.55299,0.016796,2.19659,1.34788,4.72152,0.723002,11.9047,14.3446,0.040736,63.7436,0.114886,0.000295,
3.49401,0.017064,2.31387,1.45172,4.05612,0.767741,57.1094,14.9901,0.039696,63.3142,0.111313,0.000245,
3.35987,0.017141,2.2946,1.39196,4.26713,0.778119,55.0869,60.1865,0.038793,63.2665,0.114379,0.000432,
3.36622,0.018942,2.37828,1.60426,4.94828,0.874331,56.4823,58.3428,0.039198,63.7774,0.114883,0.000285,
3.3094,0.018467,2.30475,1.26179,3.79427,0.940095,55.7447,59.7308,0.040024,22.7611,0.118862,0.000281,
3.36357,0.020917,2.79306,1.37481,4.03937,0.885378,19.3988,59.4269,0.044484,18.8613,0.122783,0.000359,
3.40839,0.030313,3.71841,1.22447,3.77641,1.28425,51.9479,24.4057,0.043937,18.2784,0.150154,0.000277,
4.85382,0.027667,4.20822,1.22871,3.95914,0.837048,51.1664,56.9973,0.065752,20.5906,0.160856,0.000394,
4.20106,0.017734,2.4375,1.4093,4.59899,0.836247,15.3346,54.4447,0.065862,64.0315,0.11882,0.000381,
3.5927,0.01773,2.29236,1.25142,4.05162,0.895459,55.895,18.525,0.039724,22.5907,0.114307,0.000855,
3.36082,0.018366,2.56445,1.23146,4.72289,0.953606,54.2418,59.4169,0.043512,63.0655,0.130428,0.000257,
3.38567,0.019474,4.4988,1.26555,3.99481,1.02115,52.0164,59.7688,0.04467,18.5869,0.145154,0.000386,
3.43069,0.025919,3.36561,1.13543,3.87483,1.09556,51.9651,56.4821,0.042653,19.0879,0.137972,0.000721,
4.33958,0.027668,3.88752,1.2263,3.8248,0.834131,14.1982,56.6908,0.065222,64.1299,0.168902,0.00031,
4.19722,0.017414,2.42449,1.13574,3.79208,0.84159,55.0944,17.4684,0.070225,62.3289,0.121439,0.000358,
3.28868,0.020058,2.4154,1.19939,3.68471,0.876909,48.9363,58.3918,0.040826,63.6671,0.119737,0.000263,
3.37266,0.023442,2.40934,1.11556,3.67521,0.784349,24.5083,52.1339,0.040968,63.6268,0.163189,0.000278,
4.00077,0.019389,2.49581,1.19058,4.25379,0.873376,54.8549,27.8838,0.046097,28.5674,0.128171,0.000344,
3.62446,0.018363,2.29024,1.08866,3.88651,0.836932,12.1503,57.986,0.04197,62.7225,0.1151,0.000487,
3.48004,0.017368,2.27361,1.12683,3.75632,0.859127,55.5276,15.2869,0.039507,59.4904,0.117332,0.00027,
3.37987,0.021618,2.44176,1.26794,3.89467,0.865946,11.286,58.839,0.041863,22.732,0.115638,0.000266,
3.36377,0.017055,2.16287,1.35276,3.99083,0.846218,55.8693,14.299,0.040338,63.3934,0.113453,0.000259,
3.46602,0.018229,2.4146,1.15438,3.99959,0.823631,55.5181,59.1115,0.039882,63.9911,0.113987,0.00025,
3.32062,0.021501,2.346,1.76025,4.93093,0.842019,55.2261,58.7111,0.038841,60.6808,0.118668,0.000275,
3.32149,0.021227,2.30758,1.34036,3.80219,0.779188,16.4436,58.316,0.042094,61.8673,0.12277,0.000259,
3.82408,0.017998,2.46541,1.35008,4.52744,0.998361,52.034,19.9106,0.041743,22.4722,0.116725,0.000305,
3.42121,0.023002,3.68939,1.23312,3.71109,1.53159,52.5755,57.2618,0.039754,62.3568,0.129076,0.000257,
3.37694,0.02537,3.48378,1.62335,3.95138,1.11455,52.1456,57.1782,0.043215,56.1804,0.135982,0.000303,
4.24256,0.027564,3.73465,1.18823,3.6701,0.941364,54.1757,56.8259,0.067366,32.7565,0.1499,0.000337,
4.14708,0.025589,2.9514,1.34431,3.94367,0.828859,55.6376,57.96,0.066192,62.6849,0.174594,0.000397,
4.25565,0.017491,2.28026,1.17314,3.61302,0.747696,23.8916,58.6698,0.049343,19.3624,0.118139,0.000385,
3.25053,0.021725,3.16382,1.26602,4.36897,1.41413,56.3587,28.4737,0.041194,62.8614,0.124184,0.000262,
3.37034,0.017264,2.38118,1.18179,3.78426,0.767039,52.954,59.5109,0.040726,18.324,0.113649,0.000323,
3.37989,0.023327,3.81111,1.21567,3.77874,1.17884,52.7649,57.9473,0.039042,63.1386,0.124336,0.000257,
3.36371,0.026367,3.07502,1.16255,3.73737,1.07135,51.287,56.9152,0.041052,62.6395,0.189651,0.000331,
3.48721,0.020073,3.54012,1.17856,3.78861,0.89995,51.7722,55.7311,0.046333,62.3059,0.135828,0.001119,
3.75086,0.022269,3.45139,1.32261,3.87766,0.814955,62.378,56.0426,0.043649,24.4943,0.127467,0.000719,
3.41822,0.019612,3.02212,1.33653,3.74195,0.845256,52.4758,66.2493,0.04279,61.3047,0.159661,0.000298,
3.74957,0.023042,3.22501,1.24878,3.77424,1.00961,51.8846,56.7147,0.039562,61.29,0.126953,0.000308,
3.48558,0.016924,2.34413,1.19042,3.74264,0.77315,59.9831,55.0048,0.041289,62.0119,0.117652,0.000454,
3.83769,0.019016,2.34679,1.16041,3.83087,0.778519,53.9088,63.1128,0.039074,62.9854,0.117912,0.00031,
3.67171,0.017352,2.30831,1.09618,3.63834,0.831684,22.4773,57.0542,0.038972,63.9405,0.118676,0.000303,
3.59293,0.019875,2.65629,1.06321,3.77574,0.880632,11.5753,26.0213,0.04541,32.3384,0.128662,0.0003,
3.5113,0.016854,2.11389,1.14582,3.76465,0.745573,54.4735,14.4376,0.04003,63.5524,0.112779,0.000869,
3.62549,0.016235,2.52532,1.13785,3.77867,0.755627,57.9785,57.7579,0.039528,61.9554,0.118917,0.000257,
3.41082,0.016964,2.22716,1.39599,3.91233,0.805186,57.6331,61.0152,0.03911,61.0517,0.115211,0.000253,
3.3292,0.026019,2.57843,1.33978,4.02501,0.809402,59.289,61.0241,0.040006,60.4523,0.130331,0.000318,
3.30774,0.018025,2.33703,1.16552,3.9075,0.755461,57.7743,62.3855,0.03967,60.8704,0.117195,0.000295,
3.46564,0.01742,2.24833,1.40121,3.75613,0.764017,55.2632,60.7908,0.040349,70.4492,0.116375,0.000254,
3.83656,0.018554,2.27912,1.89431,3.77788,0.821228,55.135,58.3674,0.039561,61.2689,0.130606,0.000264,
3.68292,0.026843,2.61255,1.24611,3.85264,0.901422,53.559,58.6538,0.043712,59.2603,0.129652,0.000302,
3.67437,0.025852,2.97542,1.35146,3.91431,0.91133,21.0153,57.4497,0.064142,67.5903,0.150196,0.000962,
3.49088,0.019178,2.86002,1.2555,3.65686,0.893882,54.5678,24.775,0.064418,61.3366,0.123073,0.000307,
3.84139,0.020241,2.11359,1.20434,3.68688,0.721965,21.4483,57.4066,0.047541,30.2649,0.113168,0.00034,
3.79821,0.020276,2.64168,1.11174,4.22352,0.828635,52.5401,24.9238,0.052935,18.633,0.133365,0.000454,
3.77416,0.018243,2.34711,1.25289,3.74127,0.765116,54.7774,55.6561,0.041885,61.9325,0.120735,0.000263,
4.32331,0.01708,2.32147,1.22304,4.15861,0.789783,54.0358,57.894,0.039092,64.9824,0.115232,0.000282,
3.42876,0.0165,2.36552,1.28775,3.76485,0.835901,52.8463,57.2416,0.040101,64.9541,0.117581,0.000295,
3.34227,0.019731,2.65995,1.48032,4.08402,0.856541,52.8462,56.3687,0.039492,66.323,0.121212,0.000322,
3.61779,0.018711,2.22133,1.17361,3.61573,0.752252,52.6804,55.8229,0.04048,64.9002,0.134184,0.000344,
3.51905,0.016387,2.11603,1.12736,3.60835,0.717028,53.82,55.516,0.039757,62.817,0.112898,0.000293,
3.32971,0.026121,3.50491,1.21817,3.70538,1.10923,61.9122,58.4391,0.03958,63.1365,0.139533,0.000306,
4.25874,0.027005,3.48407,1.10038,4.1066,1.06205,13.684,66.4614,0.069043,61.8784,0.141911,0.00035,
4.28878,0.016501,2.12757,1.7215,6.24558,0.750458,53.7116,16.5655,0.070361,29.0704,0.11988,0.000286,
3.29467,0.016871,2.33397,1.08519,3.72934,0.853954,57.1252,56.9036,0.038724,62.0278,0.112536,0.0003,
3.71769,0.016771,2.40434,1.49374,3.68014,0.943939,54.0436,60.4771,0.039205,29.4101,0.115401,0.000276,
3.76618,0.024873,2.9088,1.14123,3.67736,0.770134,55.8681,57.7255,0.039803,60.1689,0.130228,0.000306,
3.84925,0.026823,2.59821,1.10989,4.01759,0.730742,52.2001,59.202,0.065966,62.8454,0.137195,0.000273,
3.70132,0.017411,2.28897,1.15828,3.85392,0.763228,53.4075,55.2556,0.047872,61.2526,0.116631,0.000265,
3.42591,0.016799,2.32185,1.32125,3.78145,0.827236,53.125,56.5606,0.040423,60.329,0.127321,0.000312,
3.40898,0.019162,2.43005,1.18121,3.71701,0.858577,19.4178,56.4166,0.041581,60.1003,0.122794,0.000287,
3.47297,0.019628,2.46158,1.30248,3.89492,0.880503,53.9335,22.7662,0.04024,59.7496,0.118713,0.000289,
3.51751,0.019828,2.87562,1.36373,3.7468,0.786301,20.5974,57.5991,0.042925,62.3552,0.122213,0.000289,
3.68545,0.023937,2.91866,1.44985,3.83636,0.839119,12.4309,24.3585,0.040472,71.5237,0.16755,0.000427,
3.78809,0.018224,2.38981,1.12831,3.81406,1.11713,53.7295,15.9422,0.07588,21.6488,0.117621,0.000852,
3.40461,0.020495,2.42445,1.20993,3.65683,0.822573,11.0096,56.9801,0.039781,60.7714,0.119639,0.000283,
3.43148,0.015493,2.24358,1.145,3.72708,0.745962,52.4099,14.0024,0.041054,64.7792,0.134027,0.00026,
